id,year,alterid,age,educ,sex,relig,race,a_talkto,a_sibling,a_parent,a_spouse,a_child,a_othfam,a_cowork,a_friend,a_neighbr,a_advisor,a_memgrp,a_other,n_nonmiss
3,2004,1,56,6,2,1,2,4,2,2,2,2,2,2,1,2,2,2,2,17
5,2004,1,63,7,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,17
10,2004,1,25,3,2,5,4,1,2,2,2,2,2,1,2,2,2,2,2,17
12,2004,1,57,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,17
16,2004,1,50,,1,,2,2,2,2,2,2,2,2,2,2,1,2,2,15
20,2004,1,33,5,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,17
26,2004,1,45,5,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,17
30,2004,1,69,7,1,3,4,4,1,2,2,2,2,2,2,2,2,2,2,17
35,2004,1,47,7,1,,4,1,2,2,1,2,2,2,2,2,2,2,2,16
36,2004,1,25,6,2,3,4,1,2,2,2,1,2,2,2,2,2,2,2,17
46,2004,1,50,3,1,4,1,2,1,2,2,2,2,2,1,2,1,2,2,17
54,2004,1,47,3,1,2,3,1,1,2,2,2,2,2,2,2,2,2,1,17
55,2004,1,32,0,1,,4,3,2,2,2,2,2,2,2,1,2,2,2,16
57,2004,1,55,7,1,1,4,1,2,2,2,2,2,1,1,2,2,2,2,17
59,2004,1,54,7,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
60,2004,1,65,6,1,2,4,4,2,2,2,2,2,2,1,2,2,2,2,17
61,2004,1,48,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
62,2004,1,77,0,1,2,4,2,2,1,2,2,2,2,2,2,2,2,1,17
63,2004,1,43,7,1,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
65,2004,1,,7,1,,5,1,2,2,2,2,2,2,2,2,2,1,2,15
66,2004,1,47,7,1,3,4,1,2,2,1,2,2,2,2,2,2,2,2,17
69,2004,1,57,7,1,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
70,2004,1,74,3,2,2,4,3,2,2,2,2,1,2,2,2,2,2,2,17
71,2004,1,45,6,1,4,2,3,2,2,2,2,2,2,1,2,2,2,2,17
72,2004,1,34,5,2,1,4,1,2,2,2,2,2,1,1,2,2,2,2,17
74,2004,1,37,4,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
75,2004,1,42,4,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
80,2004,1,58,4,1,2,4,4,2,2,2,2,1,2,2,2,2,2,2,17
83,2004,1,39,3,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,17
84,2004,1,46,5,1,2,4,2,1,2,2,2,2,2,1,2,2,1,2,17
89,2004,1,29,6,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,17
90,2004,1,41,7,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
92,2004,1,27,7,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,17
93,2004,1,33,5,1,5,1,1,2,2,2,2,2,2,1,2,2,2,2,17
94,2004,1,43,3,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
95,2004,1,78,3,2,1,4,2,2,2,2,2,1,2,1,2,2,2,2,17
96,2004,1,25,4,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,17
103,2004,1,35,5,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
106,2004,1,53,4,1,2,4,2,2,2,1,2,2,2,2,2,2,2,2,17
112,2004,1,65,3,1,2,4,3,2,2,2,2,2,2,1,2,2,2,2,17
116,2004,1,34,6,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
117,2004,1,62,7,1,1,4,2,2,2,2,2,1,2,2,2,2,2,2,17
120,2004,1,30,4,1,5,5,1,2,2,2,2,2,2,1,2,2,2,2,17
125,2004,1,25,7,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,17
129,2004,1,62,3,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
131,2004,1,67,3,1,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
133,2004,1,21,5,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
135,2004,1,49,5,2,2,4,1,2,2,1,2,2,2,1,2,1,2,2,17
136,2004,1,32,7,1,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
139,2004,1,70,6,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
140,2004,1,58,1,1,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
143,2004,1,65,3,2,2,4,2,2,2,2,2,2,1,1,2,2,2,2,17
144,2004,1,86,3,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
151,2004,1,51,3,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
152,2004,1,35,6,1,3,4,1,2,2,2,2,2,2,1,2,2,2,2,17
155,2004,1,31,6,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
156,2004,1,59,3,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
159,2004,1,33,7,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
160,2004,1,53,2,2,2,4,1,2,2,1,2,2,1,1,2,2,1,2,17
166,2004,1,,5,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,16
171,2004,1,46,6,1,1,4,2,2,2,2,2,2,1,2,2,2,2,2,17
177,2004,1,75,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
181,2004,1,34,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
183,2004,1,37,3,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,17
184,2004,1,39,5,1,5,5,2,2,2,2,1,2,2,2,2,2,2,2,17
185,2004,1,74,7,1,2,4,2,2,2,2,2,2,2,1,2,2,2,2,17
193,2004,1,43,4,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,17
198,2004,1,53,3,1,4,4,2,2,1,2,2,2,2,1,2,2,2,2,17
199,2004,1,36,5,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,17
202,2004,1,45,6,1,4,4,1,2,1,2,2,2,2,2,2,2,2,2,17
204,2004,1,40,4,2,3,4,2,2,2,2,2,2,1,1,2,1,2,2,17
207,2004,1,42,7,1,,1,1,2,2,2,2,2,1,2,2,2,2,2,16
210,2004,1,52,0,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,17
211,2004,1,28,4,1,2,5,1,2,2,2,2,2,1,2,2,2,2,2,17
214,2004,1,30,2,1,4,3,1,2,2,1,2,2,2,2,2,2,2,2,17
216,2004,1,20,4,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,17
218,2004,1,32,7,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
220,2004,1,35,4,2,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
223,2004,1,51,4,2,,3,1,2,2,1,2,2,1,1,2,1,2,2,16
229,2004,1,25,3,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,17
230,2004,1,28,4,2,2,3,1,1,2,2,2,2,2,1,2,2,2,2,17
233,2004,1,75,3,2,1,4,1,2,2,2,2,2,1,1,2,1,2,2,17
235,2004,1,67,3,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,17
237,2004,1,29,4,1,2,1,1,2,2,2,2,2,2,1,2,2,1,2,17
238,2004,1,28,3,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,17
239,2004,1,40,3,1,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
250,2004,1,57,6,1,4,4,1,2,2,1,2,2,2,1,2,1,1,2,17
252,2004,1,44,4,2,2,1,1,2,2,2,2,1,2,1,2,1,2,2,17
253,2004,1,48,4,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
255,2004,1,49,6,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,17
258,2004,1,50,7,1,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
259,2004,1,45,7,1,3,5,1,2,2,1,2,2,2,2,2,2,2,2,17
260,2004,1,,7,1,3,4,2,2,1,2,2,2,2,2,2,2,2,2,16
261,2004,1,24,6,2,2,4,1,2,2,2,2,2,2,1,2,1,1,2,17
262,2004,1,23,6,2,2,3,1,1,2,2,2,2,2,1,2,2,1,2,17
266,2004,1,40,2,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2,17
268,2004,1,43,6,1,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
269,2004,1,32,3,1,2,3,1,2,2,1,2,2,2,1,2,2,2,2,17
270,2004,1,31,6,1,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
271,2004,1,30,3,1,4,5,2,2,2,2,2,2,2,1,2,2,2,2,17
273,2004,1,24,4,1,2,3,3,2,2,2,2,2,2,1,2,2,1,2,17
276,2004,1,14,2,2,2,4,1,2,2,2,1,2,2,2,2,2,2,2,17
278,2004,1,57,4,1,1,4,3,1,2,2,2,2,1,2,2,2,2,2,17
280,2004,1,71,3,1,1,4,1,2,1,2,2,2,2,2,2,1,2,2,17
281,2004,1,29,6,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
284,2004,1,42,7,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
285,2004,1,47,7,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
287,2004,1,37,6,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
289,2004,1,54,3,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
290,2004,1,45,3,2,2,4,1,1,2,2,2,2,2,1,2,2,2,2,17
294,2004,1,48,7,1,2,4,1,1,2,2,2,2,1,2,2,2,2,2,17
296,2004,1,32,5,1,2,4,1,2,2,2,2,2,2,2,2,2,2,1,17
299,2004,1,44,6,1,2,4,2,2,2,2,2,2,2,1,1,1,2,2,17
300,2004,1,52,4,2,2,4,1,2,1,2,2,2,2,1,2,1,2,2,17
301,2004,1,38,3,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
302,2004,1,50,5,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,17
305,2004,1,58,7,2,2,4,1,2,2,2,2,2,1,1,2,1,2,2,17
309,2004,1,43,5,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
313,2004,1,52,6,1,,4,4,2,2,2,2,2,2,2,2,1,2,2,16
314,2004,1,18,2,1,1,4,2,2,2,2,2,2,2,1,1,2,1,2,17
316,2004,1,54,4,1,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
317,2004,1,48,6,1,2,4,2,2,2,2,2,2,2,1,2,2,2,2,17
320,2004,1,52,5,1,2,4,1,2,2,2,2,2,1,2,2,1,2,2,17
322,2004,1,54,3,1,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
323,2004,1,52,3,1,2,4,1,2,2,1,2,2,2,1,2,2,2,2,17
324,2004,1,42,3,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,17
326,2004,1,55,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,17
328,2004,1,41,3,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,17
330,2004,1,70,5,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,17
331,2004,1,36,5,1,4,2,1,2,2,2,2,2,2,1,2,2,2,2,17
333,2004,1,53,4,2,,2,1,2,1,2,2,2,2,2,2,2,2,2,16
336,2004,1,36,7,2,4,2,1,2,2,2,2,2,1,2,2,2,2,2,17
337,2004,1,61,7,1,1,2,1,2,2,2,2,2,2,1,2,1,2,1,17
340,2004,1,44,7,2,2,4,1,2,2,2,1,2,2,2,2,2,2,2,17
342,2004,1,44,6,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,17
344,2004,1,44,3,1,2,3,1,2,2,2,2,2,2,1,1,2,2,2,17
345,2004,1,42,2,2,4,4,1,2,2,2,2,1,2,1,2,1,2,2,17
346,2004,1,46,3,2,,4,1,2,2,1,2,2,2,1,2,1,2,2,16
350,2004,1,60,3,1,4,4,2,2,2,2,2,2,1,1,2,2,1,2,17
353,2004,1,37,3,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
354,2004,1,49,2,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
355,2004,1,51,7,1,5,4,1,2,2,1,2,2,1,1,2,2,2,2,17
356,2004,1,42,3,1,,4,1,2,2,2,2,2,1,1,2,1,1,2,16
358,2004,1,80,3,2,3,4,1,2,2,1,2,2,2,2,2,2,2,2,17
359,2004,1,55,6,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,17
360,2004,1,65,3,1,2,4,2,2,2,2,2,1,2,2,2,2,2,2,17
361,2004,1,38,4,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,17
363,2004,1,47,7,2,5,4,2,2,2,2,2,2,2,1,2,2,2,2,17
365,2004,1,50,4,1,2,4,2,1,2,2,2,2,2,1,2,2,2,2,17
366,2004,1,59,5,2,2,4,1,2,2,2,1,2,2,2,2,2,2,2,17
370,2004,1,44,4,1,4,4,1,2,2,1,2,2,2,1,2,1,2,2,17
372,2004,1,46,7,1,4,4,2,2,2,2,1,2,2,1,2,2,2,2,17
373,2004,1,68,6,1,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
374,2004,1,50,3,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
375,2004,1,34,5,1,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
377,2004,1,39,3,1,2,5,2,2,2,2,2,2,2,1,1,2,1,2,17
378,2004,1,63,4,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
381,2004,1,35,6,2,1,4,2,2,2,2,2,2,1,1,2,2,1,2,17
382,2004,1,52,7,2,,4,3,2,2,2,2,2,2,2,2,1,2,2,16
385,2004,1,32,6,2,,4,1,2,2,2,2,2,2,1,2,2,2,2,16
386,2004,1,68,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,17
387,2004,1,40,7,1,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
388,2004,1,50,,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,16
391,2004,1,40,6,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
392,2004,1,51,2,2,1,4,2,2,1,1,2,2,2,1,2,1,2,2,17
393,2004,1,43,5,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
394,2004,1,90,7,1,1,4,3,2,2,2,2,2,2,2,2,2,1,2,17
396,2004,1,49,4,2,5,4,1,2,2,2,2,2,2,1,2,2,2,2,17
397,2004,1,60,3,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,17
401,2004,1,44,2,1,2,4,1,2,2,1,2,2,2,1,2,1,2,2,17
402,2004,1,40,7,2,2,4,2,2,2,2,2,2,1,1,2,1,1,2,17
403,2004,1,56,3,2,5,4,3,2,2,2,2,2,2,1,2,2,2,2,17
407,2004,1,40,4,2,5,4,1,2,2,1,2,2,2,1,2,2,2,2,17
410,2004,1,82,3,2,3,4,1,2,2,1,2,2,2,2,2,2,2,2,17
412,2004,1,53,6,2,3,4,1,2,1,2,2,2,2,1,2,1,2,2,17
413,2004,1,22,6,2,4,4,1,2,2,2,2,2,2,1,2,2,1,2,17
414,2004,1,24,7,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
419,2004,1,31,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,17
420,2004,1,35,5,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
424,2004,1,62,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,17
425,2004,1,85,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,17
431,2004,1,51,3,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
433,2004,1,47,7,2,3,4,1,2,2,1,2,2,2,2,2,2,2,2,17
441,2004,1,39,3,1,2,4,2,2,2,2,2,2,1,2,2,2,2,2,17
442,2004,1,56,7,1,1,4,2,1,2,2,2,1,2,2,2,2,2,2,17
448,2004,1,29,6,1,5,4,2,2,2,2,2,2,2,1,2,2,2,2,17
449,2004,1,51,6,2,4,4,2,2,2,2,2,2,2,1,2,2,1,2,17
450,2004,1,15,2,2,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
457,2004,1,47,3,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,17
460,2004,1,57,6,1,3,4,2,2,2,2,2,2,2,1,1,2,2,2,17
462,2004,1,45,7,2,1,4,4,2,2,2,2,2,2,2,2,1,2,2,17
465,2004,1,65,3,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
471,2004,1,85,4,1,3,4,1,2,2,2,2,2,2,1,2,1,2,2,17
472,2004,1,55,7,2,3,4,1,2,2,2,2,2,2,1,2,2,2,2,17
475,2004,1,47,6,1,,4,2,2,2,2,2,2,1,1,2,2,2,2,16
476,2004,1,54,7,2,3,4,2,2,2,2,1,2,2,2,2,2,2,2,17
485,2004,1,47,6,2,2,3,1,2,1,2,2,2,2,1,2,1,2,2,17
486,2004,1,39,6,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,17
487,2004,1,32,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,17
489,2004,1,36,3,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,17
490,2004,1,23,2,2,4,2,1,2,2,2,2,2,2,1,2,2,2,2,17
499,2004,1,32,3,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,17
501,2004,1,59,2,2,5,2,1,2,1,2,2,2,2,1,2,2,2,2,17
511,2004,1,69,4,1,1,5,1,2,2,2,2,2,1,2,2,2,2,2,17
516,2004,1,55,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,17
522,2004,1,32,6,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
523,2004,1,24,6,2,,2,2,2,2,2,2,2,2,1,2,2,2,2,16
530,2004,1,59,3,2,2,4,1,2,1,2,2,2,2,1,2,1,1,2,17
534,2004,1,,6,2,5,4,1,2,2,2,2,2,2,1,2,2,2,2,16
539,2004,1,30,6,2,2,4,1,2,2,1,2,2,2,1,2,2,2,2,17
542,2004,1,65,3,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
544,2004,1,45,6,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,17
545,2004,1,35,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
546,2004,1,26,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
552,2004,1,46,2,2,4,4,1,2,2,1,2,2,2,2,2,2,2,2,17
554,2004,1,31,6,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,17
555,2004,1,32,6,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,17
556,2004,1,29,6,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
559,2004,1,57,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,17
560,2004,1,41,7,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
561,2004,1,19,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,17
563,2004,1,24,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
564,2004,1,30,6,2,4,4,1,2,2,2,2,2,2,1,2,2,2,2,17
567,2004,1,45,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,17
568,2004,1,40,6,2,4,4,2,2,2,2,2,2,1,1,2,2,2,2,17
569,2004,1,24,6,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
572,2004,1,56,6,2,5,4,1,2,2,1,2,2,2,2,2,2,2,2,17
577,2004,1,36,1,1,,3,1,2,2,1,2,2,2,1,2,2,2,2,16
582,2004,1,45,3,1,1,4,1,2,2,2,2,2,2,2,2,2,1,2,17
587,2004,1,43,4,1,5,2,1,2,2,1,2,2,2,1,2,1,2,2,17
589,2004,1,32,6,1,,4,1,2,2,2,2,2,2,1,2,2,2,2,16
590,2004,1,50,7,2,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
595,2004,1,50,7,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,17
598,2004,1,57,6,2,5,4,1,2,2,2,2,1,2,2,2,2,2,2,17
599,2004,1,70,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,17
603,2004,1,82,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,17
604,2004,1,85,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,17
608,2004,1,68,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
611,2004,1,69,3,2,2,4,1,2,1,2,2,2,2,1,2,1,2,2,17
615,2004,1,34,3,1,4,4,3,2,2,2,2,2,2,1,2,2,2,2,17
617,2004,1,43,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
618,2004,1,57,7,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
624,2004,1,53,6,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,17
627,2004,1,23,3,2,5,4,1,2,2,2,2,1,2,2,2,2,2,2,17
629,2004,1,54,6,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
630,2004,1,46,6,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,17
631,2004,1,37,4,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
635,2004,1,52,4,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,17
636,2004,1,45,6,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
639,2004,1,47,7,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
642,2004,1,56,3,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
664,2004,1,55,6,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,17
669,2004,1,51,7,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
672,2004,1,25,3,1,4,3,2,2,2,2,2,2,2,1,2,2,2,2,17
676,2004,1,19,3,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
683,2004,1,46,2,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
684,2004,1,62,7,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
686,2004,1,67,6,2,3,4,1,2,2,2,2,2,1,2,2,2,2,2,17
688,2004,1,70,6,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
690,2004,1,36,7,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,17
691,2004,1,46,7,1,2,4,1,2,2,2,2,2,1,2,1,1,2,1,17
694,2004,1,33,3,2,4,2,1,2,2,2,2,2,2,1,2,2,2,2,17
698,2004,1,34,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
699,2004,1,60,3,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,17
708,2004,1,24,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,17
710,2004,1,50,1,2,1,4,1,2,1,2,2,2,2,1,2,2,1,2,17
713,2004,1,60,2,2,1,4,1,2,2,2,2,2,1,2,2,2,2,2,17
714,2004,1,47,7,2,4,4,3,2,2,2,2,2,2,1,2,2,2,2,17
715,2004,1,48,4,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
717,2004,1,26,6,1,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
726,2004,1,55,5,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
729,2004,1,38,6,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
733,2004,1,49,1,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
734,2004,1,44,5,2,2,4,1,2,1,2,2,2,1,1,2,1,2,2,17
742,2004,1,37,3,1,,4,1,2,2,2,2,2,2,1,2,2,2,2,16
744,2004,1,67,6,1,1,4,2,2,2,2,2,2,2,2,2,2,1,2,17
746,2004,1,26,4,2,1,4,1,2,2,2,2,2,1,1,2,2,2,2,17
748,2004,1,47,6,2,1,4,1,2,2,1,2,2,2,2,2,1,1,2,17
751,2004,1,57,5,1,4,4,1,2,2,1,2,2,1,1,2,1,2,2,17
756,2004,1,34,3,1,5,4,1,2,2,2,2,2,2,1,1,2,2,2,17
758,2004,1,33,3,1,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
759,2004,1,59,6,1,1,4,1,2,1,2,2,2,2,1,1,2,1,2,17
762,2004,1,57,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
763,2004,1,32,5,1,5,4,1,2,2,2,2,2,1,1,1,2,2,2,17
764,2004,1,36,2,2,5,2,1,2,2,1,2,2,2,1,2,2,2,2,17
767,2004,1,23,4,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,17
768,2004,1,40,4,1,2,3,3,2,2,2,2,2,1,2,2,2,1,2,17
769,2004,1,44,3,2,,4,2,2,2,2,2,1,2,1,2,1,1,1,16
770,2004,1,56,7,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,17
773,2004,1,43,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
777,2004,1,53,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
780,2004,1,34,4,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
781,2004,1,33,4,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
783,2004,1,36,6,1,2,4,3,2,2,2,2,2,2,2,1,2,2,2,17
784,2004,1,33,4,1,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
788,2004,1,53,7,1,4,4,1,2,2,1,2,2,2,1,2,2,2,2,17
789,2004,1,30,7,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
790,2004,1,34,7,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
794,2004,1,60,6,1,4,4,2,2,2,2,2,2,2,1,2,2,2,1,17
795,2004,1,42,,1,5,3,2,2,2,2,2,2,2,2,2,2,2,1,16
797,2004,1,39,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
798,2004,1,58,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
799,2004,1,85,2,2,1,4,1,2,2,2,2,2,2,1,2,2,1,2,17
800,2004,1,70,3,2,1,4,1,2,2,1,2,2,2,1,2,1,2,2,17
801,2004,1,46,6,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
803,2004,1,63,7,1,1,4,2,1,2,2,2,2,2,1,2,2,2,2,17
805,2004,1,47,2,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
808,2004,1,34,2,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
811,2004,1,30,7,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
813,2004,1,42,6,2,1,4,3,2,2,2,2,2,2,1,2,2,1,2,17
816,2004,1,82,3,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,17
821,2004,1,49,4,2,1,4,1,2,1,2,2,2,2,1,2,2,2,2,17
824,2004,1,19,4,2,1,4,2,1,2,2,2,2,2,1,2,2,2,2,17
828,2004,1,44,7,2,1,4,3,2,2,2,2,2,1,1,2,2,2,2,17
829,2004,1,31,6,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
835,2004,1,32,7,2,2,4,1,2,2,1,2,2,2,1,2,1,1,2,17
836,2004,1,52,3,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
841,2004,1,62,4,2,1,4,1,2,2,1,2,2,2,1,2,1,1,2,17
843,2004,1,44,6,2,2,4,1,2,2,1,2,2,2,1,2,1,2,2,17
844,2004,1,46,7,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,17
846,2004,1,28,6,1,2,4,1,2,2,1,2,2,2,1,2,2,2,2,17
847,2004,1,49,6,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
848,2004,1,56,6,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
